x_m,y_m,distance_m,mean_diameter_m,cvar_diameter_m,composite_m,cost_s
725,525,895.1256895,68.04021446,123.1534373,95.59682588,343.447253
725,530,898.0673694,67.87493061,122.5817608,95.22834569,343.4210927
725,535,901.0271916,67.71551573,122.0233572,94.86943647,343.4145219
725,540,904.0049779,67.56169518,121.4782656,94.51998039,343.4273085
725,545,907.0005513,67.41290682,120.9451927,94.17904978,343.45787
725,550,910.0137362,67.26880643,120.4197044,93.8442554,343.5021869
725,555,913.0443582,67.12965026,119.9076958,93.51867305,343.5653537
725,560,916.0922443,66.99487192,119.3993729,93.19712241,343.6386967
725,565,919.1572227,66.86505768,118.9028971,92.88397739,343.7294759
725,570,922.239123,66.73996209,118.417944,92.57895306,343.8371819
725,575,925.3377762,66.61962108,117.9442008,92.28191092,343.96155
725,580,928.4530144,66.50366111,117.4813654,91.99251325,344.1019834
725,585,931.5846714,66.39203766,117.0291466,91.71059211,344.2581688
725,590,934.7325821,66.28474537,116.5898026,91.43727398,344.4319518
725,595,937.8965828,66.18177842,116.1610298,91.1714041,344.6213738
725,600,941.0765112,66.08302641,115.7421766,90.91260149,344.8257672
725,605,944.2722065,65.988038,115.3341495,90.66109376,345.0454792
727.0527116,-608.2876457,947.9554343,65.81563304,114.8148017,90.31521736,345.2053237
727.0527116,-490.6161836,877.1031211,69.20377119,127.1959553,98.19986325,344.1836964
727.0527116,490.6161836,877.1031211,69.20377119,127.1959553,98.19986325,344.1836964
727.0527116,608.2876457,947.9554343,65.81563304,114.8148017,90.31521736,345.2053237
729.462241,-611.2117562,951.6800786,65.63406165,114.2874265,89.96074409,345.359115
729.462241,-489.1683922,878.2942997,69.10240336,127.0166764,98.05953986,344.1879218
729.462241,489.1683922,878.2942997,69.10240336,127.0166764,98.05953986,344.1879218
729.462241,611.2117562,951.6800786,65.63406165,114.2874265,89.96074409,345.359115
730,-610,951.3148795,65.62617039,114.3160226,89.9710965,345.3033394
730,-605,948.116554,65.71497623,114.7120138,90.21349501,345.0679103
730,-600,944.9338601,65.8077547,115.1171616,90.46245817,344.8465551
730,-595,941.7669563,65.90449901,115.5306056,90.7175523,344.6385823
730,-590,938.6160024,66.00488728,115.9505836,90.97773544,344.4422861
730,-585,935.4811596,66.10955179,116.383333,91.24644241,344.2634269
730,-580,932.3625904,66.21860552,116.8262337,91.52241959,344.0999466
730,-575,929.2604586,66.33187166,117.2815557,91.80671368,343.9536235
730,-570,926.1749295,66.44961148,117.7488975,92.09925451,343.8243736
730,-565,923.1061694,66.5718661,118.22733,92.39959804,343.7114897
730,-560,920.0543462,66.69880214,118.7171628,92.70798247,343.6154025
730,-555,917.019629,66.83061779,119.2187171,93.02466747,343.5365791
730,-550,914.0021882,66.96760186,119.7323261,93.34996397,343.4755718
730,-545,911.0021954,67.10924619,120.2517884,93.6805173,343.4268208
730,-540,908.0198236,67.2558745,120.7831561,94.0195153,343.3956767
730,-535,905.0552469,67.40676509,121.3203728,94.36356895,343.3765227
730,-530,902.1086409,67.56290525,121.8714999,94.71720258,343.3769388
730,-525,899.1801822,67.72491082,122.4361892,95.08055001,343.3971837
730,-520,896.2700486,67.89299226,123.0148463,95.45391926,343.4378065
730,-515,893.3784193,68.06662675,123.6011644,95.83389558,343.4931484
730,-510,890.5054744,68.24616097,124.2021997,96.22418034,343.5694181
730,-505,887.6513955,68.43216822,124.8183552,96.62526171,343.6674659
730,-500,884.8163651,68.62481992,125.4589553,97.04188762,343.7952463
730,-495,882.0005669,68.82449453,126.1283377,97.47641609,343.9567284
730,-490,879.2041856,69.03124966,126.8158495,97.9235496,344.1431147
730,490,879.2041856,69.03124966,126.8158495,97.9235496,344.1431147
730,495,882.0005669,68.82449453,126.1283377,97.47641609,343.9567284
730,500,884.8163651,68.62481992,125.4589553,97.04188762,343.7952463
730,505,887.6513955,68.43216822,124.8183552,96.62526171,343.6674659
730,510,890.5054744,68.24616097,124.2021997,96.22418034,343.5694181
730,515,893.3784193,68.06662675,123.6011644,95.83389558,343.4931484
730,520,896.2700486,67.89299226,123.0148463,95.45391926,343.4378065
730,525,899.1801822,67.72491082,122.4361892,95.08055001,343.3971837
730,530,902.1086409,67.56290525,121.8714999,94.71720258,343.3769388
730,535,905.0552469,67.40676509,121.3203728,94.36356895,343.3765227
730,540,908.0198236,67.2558745,120.7831561,94.0195153,343.3956767
730,545,911.0021954,67.10924619,120.2517884,93.6805173,343.4268208
730,550,914.0021882,66.96760186,119.7323261,93.34996397,343.4755718
730,555,917.019629,66.83061779,119.2187171,93.02466747,343.5365791
730,560,920.0543462,66.69880214,118.7171628,92.70798247,343.6154025
730,565,923.1061694,66.5718661,118.22733,92.39959804,343.7114897
730,570,926.1749295,66.44961148,117.7488975,92.09925451,343.8243736
730,575,929.2604586,66.33187166,117.2815557,91.80671368,343.9536235
730,580,932.3625904,66.21860552,116.8262337,91.52241959,344.0999466
730,585,935.4811596,66.10955179,116.383333,91.24644241,344.2634269
730,590,938.6160024,66.00488728,115.9505836,90.97773544,344.4422861
730,595,941.7669563,65.90449901,115.5306056,90.7175523,344.6385823
730,600,944.9338601,65.8077547,115.1171616,90.46245817,344.8465551
730,605,948.116554,65.71497623,114.7120138,90.21349501,345.0679103
730,610,951.3148795,65.62617039,114.3160226,89.9710965,345.3033394
731.8717705,-614.1134458,955.3908168,65.45654941,113.7686103,89.61257987,345.5206463
731.8717705,-487.7206009,879.4928499,69.0016627,126.8361701,97.91891642,344.193121
731.8717705,487.7206009,879.4928499,69.0016627,126.8361701,97.91891642,344.193121
731.8717705,614.1134458,955.3908168,65.45654941,113.7686103,89.61257987,345.5206463
734.2812999,-616.993018,959.0878018,65.28289309,113.2581269,89.27050998,345.6895902
734.2812999,-486.2728095,880.6987411,68.9014447,126.655235,97.77833986,344.1998667
734.2812999,486.2728095,880.6987411,68.9014447,126.655235,97.77833986,344.1998667
734.2812999,616.993018,959.0878018,65.28289309,113.2581269,89.27050998,345.6895902
735,-615,958.3579707,65.27714904,113.3209084,89.29902872,345.5911833
735,-610,955.1570551,65.35970508,113.7024892,89.53109716,345.3380093
735,-605,951.9716382,65.44609445,114.0928971,89.7694958,345.0984915
735,-600,948.8018761,65.53641168,114.4923629,90.01438731,344.8729326
735,-595,945.647926,65.6307588,114.9011255,90.26594213,344.6616482
735,-590,942.5099469,65.72924034,115.3194318,90.52433608,344.4649632
735,-585,939.3880987,65.83137083,115.7416006,90.78648572,344.2777676
735,-580,936.2825428,65.93778014,116.1780232,91.05790169,344.1092835
735,-575,933.1934419,66.04847209,116.6251413,91.3368067,343.9565794
735,-570,930.1209599,66.16360407,117.0830771,91.62334057,343.8199214
735,-565,927.065262,66.28312774,117.5550157,91.91907174,343.7019581
735,-560,924.0265148,66.40722148,118.0382328,92.22272713,343.6005998
735,-555,921.004886,66.53611224,118.5330461,92.53457918,343.5163344
735,-550,918.0005447,66.67011291,119.0397854,92.85494917,343.4497313
735,-545,915.0136611,66.80936639,119.5587927,93.18407956,343.4012292
735,-540,912.0444068,66.9535621,120.0857942,93.51967814,343.3670395
735,-535,909.0929545,67.10262809,120.6231451,93.86288657,343.3491009
735,-530,906.1594782,67.25559557,121.1646168,94.2101062,343.3414467
735,-525,903.244153,67.41432086,121.7219149,94.56811787,343.35542
735,-520,900.3471553,67.57905379,122.2930331,94.93604343,343.3895918
735,-515,897.4686624,67.74997434,122.8783887,95.31418152,343.4444955
735,-510,894.6088531,67.92676087,123.4733333,95.70004706,343.5160226
735,-505,891.767907,68.10935525,124.0798672,96.09461125,343.6058286
735,-500,888.9460051,68.29842308,124.7035137,96.50096837,343.71911
735,-495,886.1433293,68.49439072,125.3485869,96.92148883,343.859856
735,-490,883.3600625,68.69748567,126.0242388,97.36086223,344.0359241
735,490,883.3600625,68.69748567,126.0242388,97.36086223,344.0359241
735,495,886.1433293,68.49439072,125.3485869,96.92148883,343.859856
735,500,888.9460051,68.29842308,124.7035137,96.50096837,343.71911
735,505,891.767907,68.10935525,124.0798672,96.09461125,343.6058286
735,510,894.6088531,67.92676087,123.4733333,95.70004706,343.5160226
735,515,897.4686624,67.74997434,122.8783887,95.31418152,343.4444955
735,520,900.3471553,67.57905379,122.2930331,94.93604343,343.3895918
735,525,903.244153,67.41432086,121.7219149,94.56811787,343.35542
735,530,906.1594782,67.25559557,121.1646168,94.2101062,343.3414467
735,535,909.0929545,67.10262809,120.6231451,93.86288657,343.3491009
735,540,912.0444068,66.9535621,120.0857942,93.51967814,343.3670395
735,545,915.0136611,66.80936639,119.5587927,93.18407956,343.4012292
735,550,918.0005447,66.67011291,119.0397854,92.85494917,343.4497313
735,555,921.004886,66.53611224,118.5330461,92.53457918,343.5163344
735,560,924.0265148,66.40722148,118.0382328,92.22272713,343.6005998
735,565,927.065262,66.28312774,117.5550157,91.91907174,343.7019581
735,570,930.1209599,66.16360407,117.0830771,91.62334057,343.8199214
735,575,933.1934419,66.04847209,116.6251413,91.3368067,343.9565794
735,580,936.2825428,65.93778014,116.1780232,91.05790169,344.1092835
735,585,939.3880987,65.83137083,115.7416006,90.78648572,344.2777676
735,590,942.5099469,65.72924034,115.3194318,90.52433608,344.4649632
735,595,945.647926,65.6307588,114.9011255,90.26594213,344.6616482
735,600,948.8018761,65.53641168,114.4923629,90.01438731,344.8729326
735,605,951.9716382,65.44609445,114.0928971,89.7694958,345.0984915
735,610,955.1570551,65.35970508,113.7024892,89.53109716,345.3380093
735,615,958.3579707,65.27714904,113.3209084,89.29902872,345.5911833
736.6908293,-619.8507686,962.7711843,65.11300656,112.7595717,88.93628911,345.868903
736.6908293,-484.8250182,881.9119436,68.80181911,126.474568,97.63819356,344.2087921
736.6908293,484.8250182,881.9119436,68.80181911,126.474568,97.63819356,344.2087921
736.6908293,619.8507686,962.7711843,65.11300656,112.7595717,88.93628911,345.868903
739.1003587,-622.6869858,966.4411118,64.94673116,112.268466,88.60759856,346.0547475
739.1003587,-483.3772269,883.1324271,68.70312145,126.2937772,97.49844932,344.2198442
739.1003587,483.3772269,883.1324271,68.70312145,126.2937772,97.49844932,344.2198442
739.1003587,622.6869858,966.4411118,64.94673116,112.268466,88.60759856,346.0547475
740,-620,965.4014709,64.94057526,112.3551281,88.64785169,345.9139475
740,-615,962.1980046,65.01726855,112.721017,88.86914278,345.6422904
740,-610,959.0099061,65.09747907,113.0935447,89.0955119,345.3821754
740,-605,955.8373293,65.18147598,113.4768059,89.32914092,345.1372716
740,-600,952.6804291,65.26935647,113.8706139,89.56998521,344.9075357
740,-595,949.539362,65.36122125,114.2736178,89.81741953,344.6919563
740,-590,946.4142856,65.45717361,114.686062,90.07161782,344.490855
740,-585,943.3053588,65.55732055,115.1081997,90.33276014,344.3045638
740,-580,940.2127419,65.6613417,115.5359816,90.59866167,344.1294713
740,-575,937.1365962,65.76949018,115.9739003,90.87169523,343.9695668
740,-570,934.0770846,65.8818983,116.4253188,91.15360852,343.8277974
740,-565,931.034371,65.9988694,116.8875124,91.44319091,343.7021769
740,-560,928.0086206,66.12012479,117.3625902,91.7413575,343.5942646
740,-555,925,66.24614671,117.8506902,92.04841848,343.5046109
740,-550,922.0086767,66.37719223,118.350588,92.36389012,343.4324428
740,-545,919.0348198,66.5134332,118.8626221,92.68802763,343.3782195
740,-540,916.0785992,66.65501556,119.3871437,93.02107963,343.3423899
740,-535,913.1401864,66.80177809,119.9217725,93.36177531,343.3228687
740,-530,910.2197537,66.95293151,120.4637535,93.70834252,343.3167352
740,-525,907.3174748,67.10845471,121.0110557,94.0597552,343.322313
740,-520,904.4335244,67.26987366,121.5746647,94.4222692,343.3500697
740,-515,901.5680784,67.43741,122.1523598,94.79488491,343.3983733
740,-510,898.7213139,67.61124821,122.7445705,95.17790936,343.4677714
740,-505,895.8934088,67.7912633,123.3485739,95.56991861,343.5559249
740,-500,893.0845425,67.97692682,123.9604661,95.96869644,343.6591738
740,-495,890.294895,68.16922455,124.591786,96.38050527,343.7879976
740,-490,887.5246475,68.3685509,125.2431449,96.80584791,343.943271
740,-485,884.7739824,68.57492669,125.9237444,97.24933556,344.1327205
740,485,884.7739824,68.57492669,125.9237444,97.24933556,344.1327205
740,490,887.5246475,68.3685509,125.2431449,96.80584791,343.943271
740,495,890.294895,68.16922455,124.591786,96.38050527,343.7879976
740,500,893.0845425,67.97692682,123.9604661,95.96869644,343.6591738
740,505,895.8934088,67.7912633,123.3485739,95.56991861,343.5559249
740,510,898.7213139,67.61124821,122.7445705,95.17790936,343.4677714
740,515,901.5680784,67.43741,122.1523598,94.79488491,343.3983733
740,520,904.4335244,67.26987366,121.5746647,94.4222692,343.3500697
740,525,907.3174748,67.10845471,121.0110557,94.0597552,343.322313
740,530,910.2197537,66.95293151,120.4637535,93.70834252,343.3167352
740,535,913.1401864,66.80177809,119.9217725,93.36177531,343.3228687
740,540,916.0785992,66.65501556,119.3871437,93.02107963,343.3423899
740,545,919.0348198,66.5134332,118.8626221,92.68802763,343.3782195
740,550,922.0086767,66.37719223,118.350588,92.36389012,343.4324428
740,555,925,66.24614671,117.8506902,92.04841848,343.5046109
740,560,928.0086206,66.12012479,117.3625902,91.7413575,343.5942646
740,565,931.034371,65.9988694,116.8875124,91.44319091,343.7021769
740,570,934.0770846,65.8818983,116.4253188,91.15360852,343.8277974
740,575,937.1365962,65.76949018,115.9739003,90.87169523,343.9695668
740,580,940.2127419,65.6613417,115.5359816,90.59866167,344.1294713
740,585,943.3053588,65.55732055,115.1081997,90.33276014,344.3045638
740,590,946.4142856,65.45717361,114.686062,90.07161782,344.490855
740,595,949.539362,65.36122125,114.2736178,89.81741953,344.6919563
740,600,952.6804291,65.26935647,113.8706139,89.56998521,344.9075357
740,605,955.8373293,65.18147598,113.4768059,89.32914092,345.1372716
740,610,959.0099061,65.09747907,113.0935447,89.0955119,345.3821754
740,615,962.1980046,65.01726855,112.721017,88.86914278,345.6422904
740,620,965.4014709,64.94057526,112.3551281,88.64785169,345.9139475
741.5098882,-625.5019507,970.0977294,64.78388281,111.7824497,88.28316626,346.2450313
741.5098882,-481.9294355,884.3601614,68.60521335,126.1128614,97.35903738,344.2329006
741.5098882,481.9294355,884.3601614,68.60521335,126.1128614,97.35903738,344.2329006
741.5098882,625.5019507,970.0977294,64.78388281,111.7824497,88.28316626,346.2450313
743.9194176,-628.2959377,973.7411798,64.62458564,111.3039289,87.96425729,346.4418926
743.9194176,-480.4816442,885.5951165,68.50823413,125.932505,97.22036958,344.2486422
743.9194176,480.4816442,885.5951165,68.50823413,125.932505,97.22036958,344.2486422
743.9194176,628.2959377,973.7411798,64.62458564,111.3039289,87.96425729,346.4418926
745,-625,972.4453712,64.61564767,111.405758,88.01070282,346.2601858
745,-620,969.2393925,64.68659301,111.7590825,88.22283776,345.972757
745,-615,966.048653,64.76111046,112.1206002,88.44085531,345.6981862
745,-610,962.8733042,64.8392893,112.490522,88.66490566,345.4367542
745,-605,959.7134989,64.92121404,112.8690054,88.8951097,345.1886931
745,-600,956.5693911,65.00670029,113.2534661,89.13008317,344.9517252
745,-595,953.4411361,65.09612587,113.6493373,89.3727316,344.730727
745,-590,950.3288904,65.18959287,114.0557982,89.62269556,344.5251305
745,-585,947.2328119,65.28720702,114.4719931,89.87960006,344.3343417
745,-580,944.1530596,65.38907783,114.898035,90.14355641,344.1585783
745,-575,941.0897938,65.49504824,115.3314874,90.41326782,343.9957095
745,-570,938.043176,65.60485987,115.771207,90.68803345,343.8445991
745,-565,935.0133689,65.71915589,116.2267965,90.97297618,343.7138226
745,-560,932.0005365,65.83779908,116.693557,91.26567803,343.5993806
745,-555,929.0048439,65.96100435,117.1716571,91.56633072,343.5016257
745,-550,926.0264575,66.08914583,117.6647415,91.87694368,343.4239424
745,-545,923.0655448,66.22242464,118.1698309,92.19612778,343.3640474
745,-540,920.1222745,66.36098523,118.687273,92.5241291,343.322385
745,-535,917.1968164,66.50491413,119.2174287,92.86117142,343.2993622
745,-530,914.2893415,66.65395282,119.7597762,93.20686449,343.2943626
745,-525,911.4000219,66.80753486,120.304859,93.55619694,343.2990631
745,-520,908.5290309,66.96588402,120.8597497,93.91281685,343.3195824
745,-515,905.6765427,67.13009337,121.4298145,94.27995394,343.3613412
745,-510,902.8427327,67.30053321,122.0142396,94.65738641,343.4240047
745,-505,900.0277773,67.47739336,122.6134673,95.04543031,343.5081353
745,-500,897.2318541,67.66073945,123.2266377,95.44368858,343.6131064
745,-495,894.4551414,67.84953524,123.8440824,95.84680881,343.7300276
745,-490,891.6978188,68.04514808,124.483265,96.26420652,343.8746366
745,-485,888.9600666,68.24787331,125.1416662,96.69476973,344.0451152
745,-480,886.2420663,68.45778553,125.8289618,97.14337368,344.2496299
745,480,886.2420663,68.45778553,125.8289618,97.14337368,344.2496299
745,485,888.9600666,68.24787331,125.1416662,96.69476973,344.0451152
745,490,891.6978188,68.04514808,124.483265,96.26420652,343.8746366
745,495,894.4551414,67.84953524,123.8440824,95.84680881,343.7300276
745,500,897.2318541,67.66073945,123.2266377,95.44368858,343.6131064
745,505,900.0277773,67.47739336,122.6134673,95.04543031,343.5081353
745,510,902.8427327,67.30053321,122.0142396,94.65738641,343.4240047
745,515,905.6765427,67.13009337,121.4298145,94.27995394,343.3613412
745,520,908.5290309,66.96588402,120.8597497,93.91281685,343.3195824
745,525,911.4000219,66.80753486,120.304859,93.55619694,343.2990631
745,530,914.2893415,66.65395282,119.7597762,93.20686449,343.2943626
745,535,917.1968164,66.50491413,119.2174287,92.86117142,343.2993622
745,540,920.1222745,66.36098523,118.687273,92.5241291,343.322385
745,545,923.0655448,66.22242464,118.1698309,92.19612778,343.3640474
745,550,926.0264575,66.08914583,117.6647415,91.87694368,343.4239424
745,555,929.0048439,65.96100435,117.1716571,91.56633072,343.5016257
745,560,932.0005365,65.83779908,116.693557,91.26567803,343.5993806
745,565,935.0133689,65.71915589,116.2267965,90.97297618,343.7138226
745,570,938.043176,65.60485987,115.771207,90.68803345,343.8445991
745,575,941.0897938,65.49504824,115.3314874,90.41326782,343.9957095
745,580,944.1530596,65.38907783,114.898035,90.14355641,344.1585783
745,585,947.2328119,65.28720702,114.4719931,89.87960006,344.3343417
745,590,950.3288904,65.18959287,114.0557982,89.62269556,344.5251305
745,595,953.4411361,65.09612587,113.6493373,89.3727316,344.730727
745,600,956.5693911,65.00670029,113.2534661,89.13008317,344.9517252
745,605,959.7134989,64.92121404,112.8690054,88.8951097,345.1886931
745,610,962.8733042,64.8392893,112.490522,88.66490566,345.4367542
745,615,966.048653,64.76111046,112.1206002,88.44085531,345.6981862
745,620,969.2393925,64.68659301,111.7590825,88.22283776,345.972757
745,625,972.4453712,64.61564767,111.405758,88.01070282,346.2601858
746.328947,-631.0692142,977.3716029,64.46813624,110.8273886,87.6477624,346.6401743
746.328947,-479.0338528,886.837262,68.41203638,125.753816,97.0829262,344.2678637
746.328947,479.0338528,886.837262,68.41203638,125.753816,97.0829262,344.2678637
746.328947,631.0692142,977.3716029,64.46813624,110.8273886,87.6477624,346.6401743
748.7384765,-633.8220414,980.9891367,64.31481328,110.3597246,87.33726894,346.8458864
748.7384765,-477.5860615,888.086568,68.31660052,125.5749998,96.94580017,344.2890466
748.7384765,477.5860615,888.086568,68.31660052,125.5749998,96.94580017,344.2890466
748.7384765,633.8220414,980.9891367,64.31481328,110.3597246,87.33726894,346.8458864
750,-635,982.7130812,64.23887883,110.1350408,87.18695981,346.9400122
750,-630,979.489663,64.30140495,110.4706683,87.38603664,346.6273191
750,-625,976.2812095,64.36730742,110.8140519,87.59067964,346.3269015
750,-620,973.0878686,64.43651067,111.1660027,87.8012567,346.0394023
750,-615,969.9097896,64.50879755,111.5222067,88.01550212,345.761073
750,-610,966.7471231,64.58470477,111.8867219,88.23571332,345.4957751
750,-605,963.6000208,64.66432168,112.2597642,88.46204294,345.2437934
750,-600,960.4686356,64.74774404,112.641557,88.69465051,345.0054245
750,-595,957.3531219,64.8350702,113.0323312,88.93370071,344.780974
750,-590,954.253635,64.92616793,113.4299918,89.17807986,344.5686157
750,-585,951.1703317,65.02129514,113.8392726,89.43028386,344.3725432
750,-580,948.1033699,65.12063102,114.2589411,89.68978605,344.1919099
750,-575,945.0529086,65.2242877,114.6889621,89.9566249,344.0268116
750,-570,942.0191081,65.33216413,115.1281442,90.23015416,343.8762028
750,-565,939.0021299,65.4437889,115.572109,90.50794896,343.7360718
750,-560,936.0021367,65.55985625,116.029606,90.79473112,343.6143257
750,-555,933.0192924,65.68035296,116.5010264,91.0906897,343.5113123
750,-550,930.0537619,65.80563823,116.9839063,91.39477229,343.4253098
750,-545,927.1057113,65.93600285,117.4804272,91.70821502,343.3584127
750,-540,924.175308,66.07159126,117.9908188,92.03120504,343.3109665
750,-535,921.2627204,66.2124587,118.5137859,92.36312228,343.281971
750,-530,918.3681179,66.35861626,119.0496993,92.7041578,343.2717787
750,-525,915.4916712,66.5102112,119.5989447,93.05457794,343.2808677
750,-520,912.6335519,66.66640193,120.1491985,93.40780023,343.2982953
750,-515,909.7939327,66.82766582,120.7107614,93.7692136,343.3330827
750,-510,906.9729875,66.99476216,121.2874318,94.14109697,343.3890652
750,-505,904.1708909,67.16820627,121.8787453,94.5234758,343.4663202
750,-500,901.3878189,67.34819354,122.4851576,94.91667556,343.5654257
750,-495,898.623948,67.53491171,123.1071428,95.32102727,343.6869689
750,-490,895.8794562,67.72691919,123.732483,95.72970108,343.8195957
750,-485,893.1545219,67.92593119,124.3780474,96.15198927,343.9788381
750,-480,890.4493248,68.13221968,125.0437404,96.58798005,344.164879
750,480,890.4493248,68.13221968,125.0437404,96.58798005,344.164879
750,485,893.1545219,67.92593119,124.3780474,96.15198927,343.9788381
750,490,895.8794562,67.72691919,123.732483,95.72970108,343.8195957
750,495,898.623948,67.53491171,123.1071428,95.32102727,343.6869689
750,500,901.3878189,67.34819354,122.4851576,94.91667556,343.5654257
750,505,904.1708909,67.16820627,121.8787453,94.5234758,343.4663202
750,510,906.9729875,66.99476216,121.2874318,94.14109697,343.3890652
750,515,909.7939327,66.82766582,120.7107614,93.7692136,343.3330827
750,520,912.6335519,66.66640193,120.1491985,93.40780023,343.2982953
750,525,915.4916712,66.5102112,119.5989447,93.05457794,343.2808677
750,530,918.3681179,66.35861626,119.0496993,92.7041578,343.2717787
750,535,921.2627204,66.2124587,118.5137859,92.36312228,343.281971
750,540,924.175308,66.07159126,117.9908188,92.03120504,343.3109665
750,545,927.1057113,65.93600285,117.4804272,91.70821502,343.3584127
750,550,930.0537619,65.80563823,116.9839063,91.39477229,343.4253098
750,555,933.0192924,65.68035296,116.5010264,91.0906897,343.5113123
750,560,936.0021367,65.55985625,116.029606,90.79473112,343.6143257
750,565,939.0021299,65.4437889,115.572109,90.50794896,343.7360718
750,570,942.0191081,65.33216413,115.1281442,90.23015416,343.8762028
750,575,945.0529086,65.2242877,114.6889621,89.9566249,344.0268116
750,580,948.1033699,65.12063102,114.2589411,89.68978605,344.1919099
750,585,951.1703317,65.02129514,113.8392726,89.43028386,344.3725432
750,590,954.253635,64.92616793,113.4299918,89.17807986,344.5686157
750,595,957.3531219,64.8350702,113.0323312,88.93370071,344.780974
750,600,960.4686356,64.74774404,112.641557,88.69465051,345.0054245
750,605,963.6000208,64.66432168,112.2597642,88.46204294,345.2437934
750,610,966.7471231,64.58470477,111.8867219,88.23571332,345.4957751
750,615,969.9097896,64.50879755,111.5222067,88.01550212,345.761073
750,620,973.0878686,64.43651067,111.1660027,87.8012567,346.0394023
750,625,976.2812095,64.36730742,110.8140519,87.59067964,346.3269015
750,630,979.489663,64.30140495,110.4706683,87.38603664,346.6273191
750,635,982.7130812,64.23887883,110.1350408,87.18695981,346.9400122
751.1480059,-636.554674,984.5939162,64.16461506,109.8998865,87.03225078,347.0581785
751.1480059,-476.1382701,889.3430041,68.22179809,125.3960552,96.80892666,344.3120766
751.1480059,476.1382701,889.3430041,68.22179809,125.3960552,96.80892666,344.3120766
751.1480059,636.554674,984.5939162,64.16461506,109.8998865,87.03225078,347.0581785
753.5575353,-639.2673608,988.1860744,64.01755898,109.4468669,86.73221295,347.2762519
753.5575353,-474.6904788,890.6065403,68.12794324,125.2185075,96.67322539,344.3384816
753.5575353,474.6904788,890.6065403,68.12794324,125.2185075,96.67322539,344.3384816
753.5575353,639.2673608,988.1860744,64.01755898,109.4468669,86.73221295,347.2762519
755,-640,989.7600719,63.9406612,109.2323572,86.58650919,347.3480684
755,-635,986.534338,63.99837063,109.5581855,86.77827807,347.0227251
755,-630,983.3234463,64.05882614,109.8887668,86.97379645,346.7066031
755,-625,980.1275427,64.12259414,110.2270174,87.17480578,346.4026358
755,-620,976.9467744,64.18978349,110.5731322,87.38145785,346.1111056
755,-615,973.7812896,64.26047934,110.9273125,87.5938959,345.8322811
755,-610,970.6312379,64.334255,111.2859414,87.81009822,345.5628207
755,-605,967.49677,64.41159111,111.6535062,88.03254864,345.3068967
755,-600,964.3780379,64.4926901,112.029724,88.26120707,345.0644727
755,-595,961.2751947,64.57764907,112.4148236,88.49623633,344.8358508
755,-590,958.1883948,64.666568,112.8090413,88.73780468,344.6213424
755,-585,955.1177938,64.75955044,113.2126221,88.98608626,344.4212692
755,-580,952.0635483,64.85652129,113.6239962,89.24025873,344.234291
755,-575,949.0258163,64.95763049,114.0474658,89.50254817,344.0641517
755,-570,946.0047569,65.06312671,114.4811724,89.77214954,343.9095408
755,-565,943.0005302,65.17282793,114.9255326,90.04918027,343.770686
755,-560,940.0132978,65.28624189,115.3745185,90.33038018,343.6421827
755,-555,937.0432221,65.40423941,115.8339617,90.61910055,343.5296523
755,-550,934.0904667,65.52671386,116.3099563,90.91833508,343.4381199
755,-545,931.1551965,65.65421266,116.7977918,91.22600221,343.3641472
755,-540,928.2375773,65.78687595,117.2977893,91.54233265,343.308152
755,-535,925.3377762,65.92473551,117.8135974,91.86916644,343.2732364
755,-530,922.455961,66.06789471,118.3422102,92.20505243,343.2570139
755,-525,919.592301,66.21645511,118.8840091,92.5502321,343.259921
755,-520,916.7469662,66.37073545,119.4393906,92.90506303,343.2825881
755,-515,913.9201278,66.52971179,119.9959725,93.26284216,343.313871
755,-510,911.111958,66.69398511,120.5641559,93.62907049,343.362978
755,-505,908.3226299,66.86407625,121.1475868,94.00583153,343.4334182
755,-500,905.5523176,67.04063896,121.7459528,94.3932959,343.525511
755,-495,902.8011963,67.22387357,122.3597233,94.79179844,343.6398497
755,-490,900.0694418,67.41373226,122.9893871,95.20155968,343.7768375
755,-485,897.357231,67.60932085,123.6242881,95.61680446,343.9268786
755,-480,894.6647417,67.81198242,124.276544,96.04426323,344.1012326
755,-475,891.9921524,68.02189384,124.9494776,96.48568572,344.3028533
755,475,891.9921524,68.02189384,124.9494776,96.48568572,344.3028533
755,480,894.6647417,67.81198242,124.276544,96.04426323,344.1012326
755,485,897.357231,67.60932085,123.6242881,95.61680446,343.9268786
755,490,900.0694418,67.41373226,122.9893871,95.20155968,343.7768375
755,495,902.8011963,67.22387357,122.3597233,94.79179844,343.6398497
755,500,905.5523176,67.04063896,121.7459528,94.3932959,343.525511
755,505,908.3226299,66.86407625,121.1475868,94.00583153,343.4334182
755,510,911.111958,66.69398511,120.5641559,93.62907049,343.362978
755,515,913.9201278,66.52971179,119.9959725,93.26284216,343.313871
755,520,916.7469662,66.37073545,119.4393906,92.90506303,343.2825881
755,525,919.592301,66.21645511,118.8840091,92.5502321,343.259921
755,530,922.455961,66.06789471,118.3422102,92.20505243,343.2570139
755,535,925.3377762,65.92473551,117.8135974,91.86916644,343.2732364
755,540,928.2375773,65.78687595,117.2977893,91.54233265,343.308152
755,545,931.1551965,65.65421266,116.7977918,91.22600221,343.3641472
755,550,934.0904667,65.52671386,116.3099563,90.91833508,343.4381199
755,555,937.0432221,65.40423941,115.8339617,90.61910055,343.5296523
