x_m,y_m,distance_m,mean_diameter_m,cvar_diameter_m,max_diameter_m,composite_m,pareto
725.0,450.0,853.3024082938006,39.50876644173207,51.49954554625416,54.923698866951426,45.504155993993116,0
0.0,475.0,475.0,35.90198961282283,50.945871804668045,52.453873483572266,43.42393070874544,0
25.0,475.0,475.6574397610112,34.373168706356,48.7209253865287,50.18099942168298,41.547047046442344,0
50.0,475.0,477.62432936357,32.93491655334209,46.69293931897892,48.06611787696762,39.81392793616051,0
75.0,475.0,480.88460154178364,31.5810082750169,44.70114989924583,45.913821648096885,38.14107908713136,0
100.0,475.0,485.41219597368996,30.308933886753284,42.760265748388335,43.868099510348124,36.53459981757081,0
125.0,475.0,491.1720676097125,29.128940060676968,40.97124280956774,41.94829197586454,35.050091435122354,0
150.0,475.0,498.1214711292819,28.04655913655288,39.24475687125978,40.19123819512467,33.645658003906334,0
175.0,475.0,506.2114182829147,27.06363440150701,37.53729808487276,38.41994077492621,32.30046624318989,0
200.0,475.0,515.3882032022076,26.180741339592117,35.91021414900673,36.73320927788108,31.045477744299422,0
225.0,475.0,525.594901040716,25.40355843792394,34.35387400085057,35.18305658186943,29.878716219387254,0
250.0,475.0,536.7727638395972,24.72768785216541,32.85024246662761,33.59383985165379,28.78896515939651,0
275.0,475.0,548.8624600025037,24.16038382703607,31.45932514576633,32.30134181089356,27.8098544864012,0
300.0,475.0,561.8051263561058,23.7244565348038,30.15710776986172,30.879421598395865,26.94078215233276,0
325.0,475.0,575.5432216610669,23.441206031936307,28.996156295815926,29.68329736868782,26.218681163876116,0
350.0,475.0,590.0211860602973,23.296265472390502,27.93579559791049,28.61986429234768,25.616030535150497,0
375.0,475.0,605.1859218455102,23.320123526863263,26.96832125838934,27.639681787655046,25.144222392626304,0
400.0,475.0,620.987117418711,23.508335415324545,26.704043138764995,27.854396938662358,25.10618927704477,0
425.0,475.0,637.3774391990981,23.85953926197558,27.53169754561125,29.344848324930304,25.695618403793418,0
450.0,475.0,654.31261641512,24.403813622419865,28.982851786724787,30.92833957870969,26.693332704572327,0
475.0,475.0,671.7514421272201,25.139357308844804,30.52647941951975,32.60494725017892,27.832918364182277,0
500.0,475.0,689.6557112066861,26.110455996121225,32.16262927174168,34.37474714831398,29.13654263393145,0
525.0,475.0,707.9901129253147,27.21305061779936,33.89133776571209,36.23781451068456,30.552194191755724,0
550.0,475.0,726.7220926874317,28.404264612610582,35.71263135055455,38.194224151161045,32.05844798158257,0
575.0,475.0,745.8216945088149,29.68510362859069,37.62652868066679,40.24405058518865,33.65581615462874,0
600.0,475.0,765.2613932506983,31.054638497231664,39.605016051609255,42.15970227588304,35.32982727442046,0
625.0,475.0,785.0159234053791,32.51573299116063,41.65972714369165,44.398965295057224,37.087730067426136,0
650.0,475.0,805.0621094052309,34.06484822828997,43.805179701899064,46.73483549284334,38.93501396509451,0
675.0,475.0,825.3787009609589,35.697867478454086,45.97038855905026,48.73291363805802,40.83412801875217,0
700.0,475.0,845.9462157844315,37.41794893936827,48.18914767688291,51.19162490547987,42.80354830812559,0
725.0,475.0,866.7467911679859,39.22900513409551,50.51626271748186,53.74026544841434,44.87263392578868,0
750.0,475.0,887.7640452282352,41.130314825138726,53.00854909506646,56.42106504576923,47.06943196010259,0
775.0,475.0,908.9829481348921,43.119747110810536,55.64024294125661,59.22659941646414,49.37999502603357,0
0.0,500.0,500.0,35.894581474210284,50.28444339472539,51.807524667620164,43.089512434467835,0
25.0,500.0,500.62460986251966,34.4421411447689,48.19475806338207,49.577504699240514,41.31844960407548,0
50.0,500.0,502.4937810560445,33.07598216231712,46.28442382764336,47.585971051854365,39.680202994980235,0
75.0,500.0,505.5937104039171,31.787373177563815,44.385887085477975,45.53112545687525,38.08663013152089,0
100.0,500.0,509.9019513592785,30.57518587747637,42.51284596884875,43.62141261581982,36.54401592316256,0
125.0,500.0,515.3882032022076,29.451902686401,40.80578780302769,41.82039740547953,35.12884524471434,0
150.0,500.0,522.0153254455275,28.42119958905917,39.17318329701343,40.072783980905875,33.7971914430363,0
175.0,500.0,529.7405025104273,27.486565700120817,37.567698408806606,38.313702039254245,32.52713205446371,0
200.0,500.0,538.5164807134504,26.644505813625166,36.00955942622151,36.77786372636543,31.327032619923337,0
225.0,500.0,548.2928049865327,25.902165633576047,34.52511803260394,35.305944235745734,30.213641833089994,0
250.0,500.0,559.0169943749474,25.25560574909119,33.09425143749237,33.823328402358484,29.174928593291778,0
275.0,500.0,570.6356105256664,24.712941608995116,31.774841280863434,32.58834134338211,28.243891444929275,0
300.0,500.0,583.09518948453,24.29467675367996,30.536371248783624,31.233867919073884,27.41552400123179,0
325.0,500.0,596.3430220938282,24.02155408403884,29.415385679769244,30.181952106221576,26.718469881904042,0
350.0,500.0,610.3277807866851,23.879920401689624,28.391263646215595,29.037943678578436,26.13559202395261,0
375.0,500.0,625.0,23.90105144013305,27.45368040661374,28.11183063285987,25.677365923373394,0
400.0,500.0,640.3124237432849,24.078119049406574,27.133774783419486,28.16512976190729,25.605946916413032,0
425.0,500.0,656.2202374203343,24.412152930106586,27.864048667935634,29.58088926424737,26.13810079902111,0
450.0,500.0,672.6812023536855,24.93189540762247,29.242846437439425,31.08497627795737,27.087370922530948,0
475.0,500.0,689.6557112066861,25.636119739812145,30.709416014108854,32.67746038376016,28.1727678769605,0
500.0,500.0,707.1067811865476,26.56598883813342,32.263808398041945,34.35841046765156,29.414898618087683,0
525.0,500.0,725.0,27.61854613130823,33.90606333943501,36.127894858886634,30.762304735371618,0
550.0,500.0,743.3034373659252,28.75385106129554,35.63621125197609,37.985981454146355,32.195031156635814,0
